id,overture_height_m,analysis_height_m,height_source,height_confidence,height_uncertainty_m,num_floors,roof_shape,roof_height,has_parts,footprint_area_m2,building_uid,nearest_canopy_distance_m,mean_roof_canopy_distance_m,canopy_overlap_pct,building_raster_pixels,distance_sampling_method,roof_area_m2,facade_area_m2,envelope_area_m2,roof_shaded_0900_m2,roof_exposed_0900_m2,facade_sunfacing_0900_m2,facade_shaded_0900_m2,facade_direct_0900_m2,tree_shaded_0900_m2,direct_sun_0900_m2,exposure_fraction_0900,solar_index_0900,tree_shade_fraction_0900,roof_shaded_1200_m2,roof_exposed_1200_m2,facade_sunfacing_1200_m2,facade_shaded_1200_m2,facade_direct_1200_m2,tree_shaded_1200_m2,direct_sun_1200_m2,exposure_fraction_1200,solar_index_1200,tree_shade_fraction_1200,roof_shaded_1500_m2,roof_exposed_1500_m2,facade_sunfacing_1500_m2,facade_shaded_1500_m2,facade_direct_1500_m2,tree_shaded_1500_m2,direct_sun_1500_m2,exposure_fraction_1500,solar_index_1500,tree_shade_fraction_1500,roof_shaded_1800_m2,roof_exposed_1800_m2,facade_sunfacing_1800_m2,facade_shaded_1800_m2,facade_direct_1800_m2,tree_shaded_1800_m2,direct_sun_1800_m2,exposure_fraction_1800,solar_index_1800,tree_shade_fraction_1800,mean_exposure_fraction,mean_solar_exposure_index,mean_tree_shade_fraction,roof_raster_available
6c0bb951-5b43-4fea-8a33-dc601a7330c5,6.3694,6.3694,overture_height,provided,,,,,False,315.5523,44,0.0,2.81,8.65,312,pixel_centre,315.5523,495.5033,811.0556,30.3416,285.2107,247.8215,133.9737,113.8478,164.3152,399.0586,0.492,0.2171,0.2917,27.3074,288.2449,247.8215,95.7955,152.026,123.1029,440.2709,0.5428,0.3696,0.2185,33.3757,282.1766,247.6801,26.968,220.7121,60.3437,502.8887,0.62,0.3924,0.1071,41.4668,274.0855,247.6801,93.5013,154.1788,134.9681,428.2643,0.528,0.199,0.2396,0.5457,0.2945,0.2142,True
e493089f-ca8c-490e-acb8-0bd200227834,6.3055,6.3055,overture_height,provided,,,,,False,317.3524,45,0.0,2.59,13.84,318,pixel_centre,317.3524,489.9195,807.2719,48.9002,268.4522,244.9598,136.1901,108.7698,185.0903,377.222,0.4673,0.1895,0.3292,33.9308,283.4217,244.9598,105.09,139.8698,139.0208,423.2915,0.5243,0.3614,0.2472,38.9206,278.4319,244.9599,94.9247,150.0352,133.8452,428.4671,0.5308,0.3516,0.238,61.8737,255.4787,244.9599,126.7421,118.2177,188.6159,373.6964,0.4629,0.1666,0.3354,0.4963,0.2673,0.2875,True
64984c99-1db9-4ddf-9508-2aee785de7ab,6.015,6.015,overture_height,provided,,,,,False,321.6058,46,0.0,2.3,10.97,319,pixel_centre,321.6058,479.8118,801.4177,41.3349,280.2709,239.8922,154.1718,85.7204,195.5067,365.9913,0.4567,0.1819,0.3482,16.1307,305.4751,239.8922,133.2532,106.639,149.3839,412.1141,0.5142,0.3719,0.266,18.147,303.4588,239.9643,81.4194,158.5449,99.5664,462.0037,0.5765,0.382,0.1773,47.3839,274.2219,239.9643,120.832,119.1323,168.2159,393.3542,0.4908,0.1786,0.2995,0.5096,0.2786,0.2728,True
adaef099-09cc-49ed-bf0e-209183384130,5.9329,5.9329,overture_height,provided,,,,,False,289.8292,47,0.0,2.32,17.53,291,pixel_centre,289.8292,418.2463,708.0754,69.7184,220.1108,209.123,177.0957,32.0274,246.814,252.1382,0.3561,0.1786,0.4947,45.8149,244.0143,209.1232,106.5949,102.5283,152.4098,346.5426,0.4894,0.342,0.3055,45.8149,244.0143,209.1232,102.8422,106.281,148.6571,350.2953,0.4947,0.3365,0.2979,140.4327,149.3965,209.1232,199.5731,9.5501,340.0058,158.9466,0.2245,0.0741,0.6814,0.3912,0.2328,0.4449,True
3683013e-ce7e-42d3-961c-a744cafca3bf,6.4039,6.4039,overture_height,provided,,,gabled,,False,270.463,48,0.0,2.88,12.55,271,pixel_centre,270.463,514.5119,784.975,50.8989,219.5641,257.131,174.7183,82.4127,225.6172,301.9768,0.3847,0.1716,0.4276,0.0,270.463,257.131,49.9549,207.1761,49.9549,477.6391,0.6085,0.3915,0.0947,0.0,270.463,257.2815,41.4199,215.8616,41.4199,486.3247,0.6195,0.3879,0.0785,27.9445,242.5185,257.2815,54.3289,202.9526,82.2734,445.4712,0.5675,0.1984,0.1559,0.5451,0.2873,0.1892,True
092e8ac9-1755-434c-83cd-3833cf066163,7.5219,7.5219,overture_height,provided,,,gabled,,False,183.7555,49,0.0,1.6,30.05,183,pixel_centre,183.7555,488.8037,672.5592,31.128,152.6275,244.4122,122.1058,122.3064,153.2338,274.9339,0.4088,0.1809,0.3579,31.128,152.6275,244.4122,54.9081,189.5042,86.036,342.1317,0.5087,0.3017,0.2009,31.128,152.6275,244.3278,71.3211,173.0067,102.4491,325.6342,0.4842,0.2908,0.2393,47.194,136.5615,244.3278,170.1455,74.1823,217.3395,210.7438,0.3133,0.1328,0.5077,0.4288,0.2266,0.3265,True
231f63eb-fca8-499b-b8ee-741157a4f2c0,8.8984,8.8984,overture_height,provided,,,gabled,,False,79.1605,50,0.0,1.45,21.52,79,pixel_centre,79.1605,327.9006,407.0611,0.0,79.1605,143.234,44.6572,98.5768,44.6572,177.7373,0.4366,0.2338,0.2008,0.0,79.1605,185.911,28.5633,157.3477,28.5633,236.5082,0.581,0.2933,0.1078,0.0,79.1605,152.2886,25.6642,126.6245,25.6642,205.785,0.5055,0.2784,0.1109,2.0041,77.1564,184.6665,90.6322,94.0343,92.6362,171.1908,0.4206,0.1449,0.3511,0.4859,0.2376,0.1926,True
5b4070af-292d-4c4e-941b-0ab311df4548,9.0258,9.0258,overture_height,provided,,,gabled,,False,85.5958,51,0.0,0.68,59.3,86,pixel_centre,85.5958,355.2439,440.8398,25.8778,59.718,179.4123,138.0549,41.3574,163.9327,101.0755,0.2293,0.0962,0.6186,2.9859,82.6099,179.4123,119.0818,60.3304,122.0677,142.9404,0.3242,0.2269,0.4606,2.9859,82.6099,175.86,55.4941,120.3658,58.48,202.9758,0.4604,0.2585,0.2237,2.9859,82.6099,175.8316,73.7742,102.0575,76.7601,184.6674,0.4189,0.1873,0.2936,0.3582,0.1922,0.3991,True
5ee02435-8240-4e64-ae75-070516f14d63,6.7743,6.7743,overture_height,provided,,,gabled,,False,159.5712,52,0.0,0.93,45.96,161,pixel_centre,159.5712,367.9235,527.4947,63.432,96.1392,185.4504,83.7143,101.7361,147.1464,197.8753,0.3751,0.1993,0.4265,60.4587,99.1125,185.4504,60.3243,125.1262,120.7829,224.2387,0.4251,0.2495,0.3501,69.3788,90.1924,182.5032,100.1758,82.3274,169.5546,172.5198,0.3271,0.1615,0.4957,149.6599,9.9113,182.4731,182.4731,0.0,332.133,9.9113,0.0188,0.0061,0.971,0.2865,0.1541,0.5608,True
7dd8e50c-f7f9-4add-ae25-d7bbaf89f4d8,8.9335,8.9335,overture_height,provided,,,gabled,,False,86.5656,53,0.0,1.07,38.82,85,pixel_centre,86.5656,383.8731,470.4387,0.0,86.5656,190.2412,72.3939,117.8472,72.3939,204.4128,0.4345,0.218,0.2615,0.0,86.5656,190.2412,73.5114,116.7298,73.5114,203.2954,0.4321,0.2477,0.2656,0.0,86.5656,190.2038,101.2532,88.9505,101.2532,175.5162,0.3731,0.2289,0.3658,2.0368,84.5288,193.6319,164.8102,28.8217,166.847,113.3505,0.2409,0.0912,0.5955,0.3702,0.1965,0.3721,True
6d3f0de6-3c3f-4962-a770-fc305e28cf18,3.0218,3.0218,overture_height,provided,,,gabled,,False,11.454,54,0.0,0.29,71.43,14,pixel_centre,11.454,40.9245,52.3786,11.454,0.0,20.4623,20.4623,0.0,31.9163,0.0,0.0,0.0,1.0,6.5452,4.9089,20.4623,11.4486,9.0136,17.9938,13.9225,0.2658,0.1606,0.5638,10.6359,0.8181,20.4623,20.4623,0.0,31.0982,0.8181,0.0156,0.0122,0.9744,11.454,0.0,20.4623,20.4623,0.0,31.9163,0.0,0.0,0.0,1.0,0.0704,0.0432,0.8845,True
ab922c74-8a27-4e93-a970-cfe41f7563b9,6.9733,6.9733,overture_height,provided,,,gabled,,False,0.5133,55,0.0,0.0,100.0,1,pixel_centre,0.5133,24.1673,24.6806,0.5133,0.0,7.4541,7.4541,0.0,7.9674,0.0,0.0,0.0,1.0,0.5133,0.0,17.4699,17.4699,0.0,17.9833,0.0,0.0,0.0,1.0,0.5133,0.0,10.0158,10.0158,0.0,10.5292,0.0,0.0,0.0,1.0,0.5133,0.0,16.7132,16.7132,0.0,17.2265,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
51b7aaa3-7916-44a9-9247-7382028fca9f,7.6823,7.6823,overture_height,provided,,,gabled,,False,120.7516,56,0.0,0.9,44.63,121,pixel_centre,120.7516,389.209,509.9607,0.0,120.7516,187.1839,89.2438,97.9401,89.2438,218.6918,0.4288,0.2294,0.2898,0.0,120.7516,190.7446,35.6278,155.1168,35.6278,275.8684,0.541,0.2722,0.1144,0.0,120.7516,190.7446,34.5478,156.1968,34.5478,276.9484,0.5431,0.3161,0.1109,0.0,120.7516,202.0251,44.9509,157.0742,44.9509,277.8258,0.5448,0.2773,0.1393,0.5144,0.2738,0.1636,True
8de8ffa6-e8ba-4430-9ff9-c8fa0a6bc098,2.172,2.172,overture_height,provided,,,gabled,,False,11.695,57,0.0,0.0,100.0,11,pixel_centre,11.695,29.8305,41.5254,11.695,0.0,14.9125,14.9125,0.0,26.6075,0.0,0.0,0.0,1.0,11.695,0.0,14.9321,13.2322,1.6999,24.9272,1.6999,0.0409,0.0226,0.9362,11.695,0.0,14.9321,14.1754,0.7567,25.8703,0.7567,0.0182,0.0016,0.9716,11.695,0.0,14.918,14.918,0.0,26.613,0.0,0.0,0.0,1.0,0.0148,0.0061,0.9769,True
7f24e158-1c9f-4efb-8223-26e36853b516,2.5472,2.5472,overture_height,provided,,,gabled,,False,6.6075,58,0.0,0.14,85.71,7,pixel_centre,6.6075,26.2013,32.8089,6.6075,0.0,13.0949,13.0949,0.0,19.7024,0.0,0.0,0.0,1.0,6.6075,0.0,13.0949,13.0949,0.0,19.7024,0.0,0.0,0.0,1.0,5.6636,0.9439,13.1198,10.6123,2.5075,16.2759,3.4514,0.1052,0.0685,0.825,5.6636,0.9439,13.1065,9.0133,4.0932,14.6768,5.0371,0.1535,0.0938,0.7445,0.0647,0.0406,0.8924,True
37c408dd-afdf-4881-911d-c41b3d156779,2.4214,2.4214,overture_height,provided,,,gabled,,False,5.2768,59,0.0,0.0,100.0,5,pixel_centre,5.2768,22.255,27.5319,5.2768,0.0,11.1333,11.1333,0.0,16.4101,0.0,0.0,0.0,1.0,5.2768,0.0,11.1333,11.1333,0.0,16.4101,0.0,0.0,0.0,1.0,5.2768,0.0,11.1094,11.1094,0.0,16.3862,0.0,0.0,0.0,1.0,5.2768,0.0,11.1218,11.1218,0.0,16.3986,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
11d24829-76e9-4aa4-b54e-1fe30980e4a0,2.4997,2.4997,overture_height,provided,,,gabled,,False,5.9586,60,0.0,0.0,100.0,6,pixel_centre,5.9586,24.4096,30.3681,5.9586,0.0,12.2048,12.2048,0.0,18.1634,0.0,0.0,0.0,1.0,5.9586,0.0,12.2048,12.2048,0.0,18.1634,0.0,0.0,0.0,1.0,5.9586,0.0,12.2048,12.2048,0.0,18.1634,0.0,0.0,0.0,1.0,5.9586,0.0,12.2048,12.2048,0.0,18.1634,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
2dd7b0d1-9ada-46b5-935c-2d3132c2918d,7.1214,7.1214,overture_height,provided,,,gabled,,False,115.5327,61,0.0,1.34,26.96,115,pixel_centre,115.5327,313.6779,429.2105,0.0,115.5327,156.6089,120.0614,36.5475,120.0614,152.0802,0.3543,0.1775,0.4412,0.0,115.5327,156.6089,61.1397,95.4693,61.1397,211.0019,0.4916,0.3092,0.2247,0.0,115.5327,156.671,40.2211,116.45,40.2211,231.9827,0.5405,0.3043,0.1478,0.0,115.5327,157.0689,69.9314,87.1375,69.9314,202.6702,0.4722,0.2146,0.2565,0.4647,0.2514,0.2675,True
0694a8c6-85f4-4d16-9219-123e4296bbce,7.2284,7.2284,overture_height,provided,,,gabled,,False,112.3099,62,0.0,0.25,76.99,113,pixel_centre,112.3099,331.9693,444.2792,20.8717,91.4381,144.3528,85.7057,58.647,106.5775,150.0851,0.3378,0.1777,0.4152,5.9634,106.3465,154.6939,33.4213,121.2726,39.3847,227.6191,0.5123,0.2846,0.1475,5.9634,106.3465,154.6939,35.7393,118.9546,41.7027,225.3011,0.5071,0.3014,0.1562,5.9634,106.3465,187.6166,100.3838,87.2328,106.3471,193.5793,0.4357,0.1767,0.3546,0.4482,0.2351,0.2684,True
a634000e-dd64-4186-904d-0c4387b7b64e,7.2333,7.2333,overture_height,provided,,,gabled,,False,110.4288,63,0.0,1.71,19.64,112,pixel_centre,110.4288,321.6134,432.0422,1.9719,108.4569,159.1089,101.5931,57.5158,103.565,165.9726,0.3842,0.1954,0.3842,0.0,110.4288,159.1089,46.7077,112.4012,46.7077,222.83,0.5158,0.3129,0.1733,0.0,110.4288,161.1738,45.4036,115.7702,45.4036,226.199,0.5236,0.2889,0.1672,0.0,110.4288,162.5046,73.228,89.2766,73.228,199.7054,0.4622,0.1846,0.2683,0.4714,0.2455,0.2482,True
f4b3e1cb-452c-4a54-b99a-81550e529885,7.6183,7.6183,overture_height,provided,,,gabled,,False,104.3354,64,0.0,0.79,49.04,104,pixel_centre,104.3354,342.7679,447.1033,69.2226,35.1129,171.384,129.3717,42.0123,198.5942,77.1252,0.1725,0.0953,0.7203,8.0258,96.3096,171.3839,84.9101,86.4738,92.9359,182.7834,0.4088,0.2622,0.3371,26.0839,78.2516,171.3839,97.2675,74.1164,123.3513,152.368,0.3408,0.1699,0.4474,104.3354,0.0,171.3839,171.3839,0.0,275.7193,0.0,0.0,0.0,1.0,0.2305,0.1318,0.6262,True
14712b3e-b844-498e-990c-7678ae7cabd9,6.9171,6.9171,overture_height,provided,,,gabled,,False,92.9004,65,0.0,1.67,18.28,93,pixel_centre,92.9004,275.3233,368.2236,11.9871,80.9132,137.6616,117.239,20.4227,129.2261,101.3359,0.2752,0.1421,0.5605,0.0,92.9004,137.6616,88.7063,48.9553,88.7063,141.8557,0.3852,0.2497,0.3847,0.0,92.9004,137.6616,84.1504,53.5113,84.1504,146.4116,0.3976,0.2644,0.365,0.0,92.9004,137.6616,59.7105,77.9511,59.7105,170.8515,0.464,0.1836,0.259,0.3805,0.2099,0.3923,True
c36ee1b5-9d3c-4c65-ad39-318cc2aa379d,7.2495,7.2495,overture_height,provided,,,gabled,,False,114.9037,66,0.0,0.55,67.26,113,pixel_centre,114.9037,319.1941,434.0978,59.994,54.9098,159.5971,131.1859,28.4112,191.1799,83.321,0.1919,0.0992,0.6965,62.0277,52.8761,159.597,159.5292,0.0678,221.5569,52.9439,0.122,0.1016,0.8071,96.6005,18.3033,159.597,159.597,0.0,256.1975,18.3033,0.0422,0.0328,0.9333,114.9037,0.0,159.597,159.597,0.0,274.5007,0.0,0.0,0.0,1.0,0.089,0.0584,0.8592,True
ee0d5fae-9a44-4362-a091-ab40cee40ca2,4.7202,4.7202,overture_height,provided,,,gabled,,False,120.8129,67,0.0,0.88,51.64,122,pixel_centre,120.8129,230.3523,351.1653,107.9394,12.8735,106.7334,106.7334,0.0,214.6728,12.8735,0.0367,0.0168,0.9434,51.494,69.3189,109.8736,96.5098,13.3638,148.0038,82.6827,0.2355,0.1712,0.6416,53.4746,67.3384,109.8736,96.5098,13.3638,149.9844,80.7022,0.2298,0.1723,0.6502,66.3481,54.4648,123.6189,112.3881,11.2308,178.7362,65.6956,0.1871,0.0667,0.7312,0.1723,0.1068,0.7416,True
2b299b00-347d-45c1-b8ad-27f8100788b6,10.8867,10.8867,overture_height,provided,,,gabled,,False,173.4579,68,0.0,1.4,26.16,172,pixel_centre,173.4579,587.1789,760.6368,2.017,171.441,293.6549,195.8082,97.8466,197.8252,269.2876,0.354,0.1852,0.4235,0.0,173.4579,288.8715,104.7039,184.1675,104.7039,357.6255,0.4702,0.2556,0.2265,0.0,173.4579,293.6035,22.647,270.9565,22.647,444.4144,0.5843,0.3338,0.0485,0.0,173.4579,293.524,225.4495,68.0745,225.4495,241.5324,0.3175,0.1385,0.4828,0.4315,0.2283,0.2953,True
3c15c230-e038-4a20-924a-c00de416b5ed,4.6925,4.6925,overture_height,provided,,,gabled,,False,157.4397,69,0.0,0.86,52.23,157,pixel_centre,157.4397,282.6931,440.1329,77.2157,80.2241,141.3152,113.6962,27.619,190.9118,107.8431,0.245,0.1194,0.639,61.1708,96.2689,141.3813,92.289,49.0922,153.4599,145.3611,0.3303,0.217,0.5136,73.2044,84.2353,141.3813,103.6677,37.7136,176.8721,121.9488,0.2771,0.1908,0.5919,84.2353,73.2044,141.378,81.3389,60.0391,165.5741,133.2435,0.3027,0.1413,0.5541,0.2888,0.1671,0.5746,True
c31be8f6-dd0f-4cb1-9e4d-bc11b8234302,2.78,2.78,overture_height,provided,,,gabled,,False,9.254,70,0.0,0.0,100.0,9,pixel_centre,9.254,33.9444,43.1984,9.254,0.0,16.9722,16.9722,0.0,26.2262,0.0,0.0,0.0,1.0,9.254,0.0,16.9722,16.9722,0.0,26.2262,0.0,0.0,0.0,1.0,9.254,0.0,16.9722,16.9722,0.0,26.2262,0.0,0.0,0.0,1.0,9.254,0.0,16.9722,16.9722,0.0,26.2262,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
186c7612-699c-4f3f-9b4e-3f3df5fcd05d,7.6765,7.6765,overture_height,provided,,,gabled,,False,96.6438,71,0.0,1.58,24.24,99,pixel_centre,96.6438,311.8216,408.4655,0.9762,95.6676,155.9109,53.2378,102.6731,54.214,198.3407,0.4856,0.2603,0.2147,0.9762,95.6676,155.9109,51.0841,104.8268,52.0603,200.4944,0.4908,0.2796,0.2061,0.9762,95.6676,155.9109,90.0113,65.8996,90.9875,161.5673,0.3955,0.2419,0.3603,0.9762,95.6676,155.9108,89.4038,66.507,90.38,162.1746,0.397,0.1576,0.3579,0.4423,0.2348,0.2847,True
aaea4fb1-1cc6-481c-be13-f441c3170cc3,2.5091,2.5091,overture_height,provided,,,gabled,,False,8.2904,72,2.24,3.06,0.0,8,pixel_centre,8.2904,29.1762,37.4666,8.2904,0.0,14.5846,14.5846,0.0,22.8751,0.0,0.0,0.0,1.0,0.0,8.2904,14.6075,0.0,14.6075,0.0,22.8979,0.6112,0.3095,0.0,0.0,8.2904,14.6075,0.0,14.6075,0.0,22.8979,0.6112,0.2981,0.0,0.0,8.2904,14.5916,7.5229,7.0686,7.5229,15.3591,0.4099,0.1995,0.3288,0.4081,0.2018,0.3322,True
bda50d70-77d6-40d9-8324-60c174bc7b68,4.7656,4.7656,overture_height,provided,,,gabled,,False,120.9201,73,0.0,2.63,3.25,123,pixel_centre,120.9201,230.0917,351.0118,0.0,120.9201,115.0702,38.8593,76.2109,38.8593,197.131,0.5616,0.2943,0.1647,0.0,120.9201,115.0866,9.7035,105.3831,9.7035,226.3033,0.6447,0.3751,0.0411,0.0,120.9201,115.0866,11.178,103.9086,11.178,224.8287,0.6405,0.3708,0.0474,4.9155,116.0047,115.0215,46.5158,68.5057,51.4313,184.5104,0.5257,0.243,0.218,0.5931,0.3208,0.1178,True
d3563cc3-f48f-4e96-95f8-913e17a50798,7.1449,7.1449,overture_height,provided,,,gabled,,False,116.8623,74,0.0,2.14,14.53,117,pixel_centre,116.8623,316.7116,433.574,0.0,116.8623,158.316,69.7686,88.5474,69.7686,205.4098,0.4738,0.2326,0.2535,0.0,116.8623,158.316,45.4255,112.8905,45.4255,229.7528,0.5299,0.3299,0.1651,0.0,116.8623,158.3378,9.5997,148.7381,9.5997,265.6004,0.6126,0.3498,0.0349,4.9941,111.8682,158.3957,108.1407,50.255,113.1348,162.1232,0.3739,0.1837,0.411,0.4975,0.274,0.2161,True
98b7becd-da80-4cfc-b55f-38eef64c8d3d,4.4657,4.4657,overture_height,provided,,,gabled,,False,100.7187,75,0.0,0.81,45.63,103,pixel_centre,100.7187,190.0611,290.7799,95.8295,4.8893,85.7564,85.7564,0.0,181.5859,4.8893,0.0168,0.0077,0.9738,33.247,67.4718,88.8521,72.9333,15.9188,106.1803,83.3906,0.2868,0.2118,0.5601,41.0698,59.649,104.3048,81.868,22.4367,122.9378,82.0857,0.2823,0.203,0.5996,97.7852,2.9336,104.3048,97.5671,6.7376,195.3523,9.6712,0.0333,0.0123,0.9528,0.1548,0.1087,0.7716,True
151df545-f3be-4eea-bc24-d352304712aa,4.1106,4.1106,overture_height,provided,,,gabled,,False,0.3902,76,0.0,0.0,100.0,2,all_touched_fallback,0.3902,13.4986,13.8888,0.3902,0.0,5.1506,5.1506,0.0,5.5408,0.0,0.0,0.0,1.0,0.3902,0.0,5.7873,5.7873,0.0,6.1775,0.0,0.0,0.0,1.0,0.3902,0.0,5.7873,5.7873,0.0,6.1775,0.0,0.0,0.0,1.0,0.3902,0.0,8.348,8.348,0.0,8.7383,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
ab38bfd5-8726-40d0-bb4c-3670cd28ef25,4.5525,4.5525,overture_height,provided,,,gabled,,False,129.254,77,0.0,1.53,31.54,130,pixel_centre,129.254,228.9179,358.1719,16.9024,112.3516,114.4858,54.9702,59.5156,71.8727,171.8672,0.4798,0.2447,0.2949,21.8738,107.3803,114.4955,74.3066,40.1889,96.1804,147.5692,0.412,0.2894,0.3946,18.891,110.363,114.4955,79.298,35.1975,98.189,145.5605,0.4064,0.2643,0.4028,129.254,0.0,114.432,114.432,0.0,243.6861,0.0,0.0,0.0,1.0,0.3246,0.1996,0.5231,True
b76bde34-181b-472a-a4d4-aa823c6a1c09,1.8435,1.8435,overture_height,provided,,,gabled,,False,7.6892,78,0.0,0.0,100.0,7,pixel_centre,7.6892,20.788,28.4772,7.6892,0.0,10.3999,10.3999,0.0,18.0891,0.0,0.0,0.0,1.0,7.6892,0.0,10.3999,10.3999,0.0,18.0891,0.0,0.0,0.0,1.0,7.6892,0.0,10.3808,10.3808,0.0,18.07,0.0,0.0,0.0,1.0,7.6892,0.0,10.3881,10.3881,0.0,18.0773,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
49f3d009-ccdd-42c1-a9a8-19cc684a0923,1.7868,1.7868,overture_height,provided,,,gabled,,False,7.9062,79,0.0,0.0,100.0,9,pixel_centre,7.9062,20.1019,28.0081,7.9062,0.0,10.051,10.051,0.0,17.9571,0.0,0.0,0.0,1.0,7.9062,0.0,10.051,10.051,0.0,17.9571,0.0,0.0,0.0,1.0,7.9062,0.0,10.051,10.051,0.0,17.9571,0.0,0.0,0.0,1.0,7.9062,0.0,10.051,10.051,0.0,17.9571,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
5d104331-dd63-4203-b629-930941bfc10e,4.4955,4.4955,overture_height,provided,,,gabled,,False,115.6271,80,0.0,0.13,87.39,119,pixel_centre,115.6271,203.043,318.6701,115.6271,0.0,94.1601,94.1601,0.0,209.7872,0.0,0.0,0.0,1.0,105.9105,9.7166,103.5456,103.5456,0.0,209.4561,9.7166,0.0305,0.0254,0.9557,104.9389,10.6882,100.1245,100.1245,0.0,205.0634,10.6882,0.0335,0.0261,0.9505,115.6271,0.0,100.1245,100.1245,0.0,215.7516,0.0,0.0,0.0,1.0,0.016,0.0129,0.9765,True
6d72636a-4c3b-412d-84c4-f848b559c607,7.5293,7.5293,overture_height,provided,,,gabled,,False,115.4547,81,0.0,1.42,31.03,116,pixel_centre,115.4547,331.3316,446.7864,0.0,115.4547,165.6311,79.8044,85.8267,79.8044,201.2814,0.4505,0.2055,0.2839,0.0,115.4547,165.6311,57.0484,108.5827,57.0484,224.0375,0.5014,0.3109,0.203,5.9718,109.4829,165.7137,102.5081,63.2056,108.4799,172.6885,0.3865,0.2518,0.3858,19.906,95.5488,165.7005,114.2383,51.4622,134.1443,147.011,0.329,0.1192,0.4771,0.4169,0.2219,0.3375,True
343a85ea-29e8-4773-9e3c-15be608cfed6,4.38,4.38,overture_height,provided,,,gabled,,False,55.146,82,0.0,0.4,66.07,56,pixel_centre,55.146,130.1298,185.2758,48.2528,6.8933,65.0866,62.6343,2.4523,110.8871,9.3455,0.0504,0.0208,0.9223,35.451,19.695,65.0866,46.2056,18.8809,81.6566,38.576,0.2082,0.1386,0.6792,40.3748,14.7713,65.0807,53.807,11.2737,94.1818,26.045,0.1406,0.084,0.7834,55.146,0.0,65.0432,65.0432,0.0,120.1892,0.0,0.0,0.0,1.0,0.0998,0.0608,0.8462,True
16fcf44c-5bb9-41dc-ad3e-973eacbf9353,8.746,8.746,overture_height,provided,,,gabled,,False,134.0225,83,0.0,0.73,50.75,134,pixel_centre,134.0225,446.6138,580.6364,31.0052,103.0173,223.3069,107.9936,115.3133,138.9988,218.3306,0.376,0.2037,0.389,31.0052,103.0173,223.3069,98.5525,124.7545,129.5577,227.7718,0.3923,0.2226,0.3626,34.0057,100.0168,223.3069,155.491,67.816,189.4967,167.8328,0.289,0.1805,0.5303,93.0156,41.0069,223.3069,212.9039,10.403,305.9195,51.4099,0.0885,0.04,0.8561,0.2865,0.1617,0.5345,True
a5d237ca-d6e1-4175-9285-df0722e3ac3f,18.0194,18.0194,overture_height,provided,,,gabled,,False,1440.1595,84,0.0,5.27,5.63,1439,pixel_centre,1440.1595,3134.6311,4574.7906,0.0,1440.1595,1567.4312,376.1541,1191.2771,376.1541,2631.4366,0.5752,0.2828,0.1251,0.0,1440.1595,1567.4312,315.7825,1251.6487,315.7825,2691.8083,0.5884,0.3658,0.105,0.0,1440.1595,1568.4586,213.2286,1355.23,213.2286,2795.3895,0.611,0.3749,0.0709,0.0,1440.1595,1567.1999,513.7218,1053.4781,513.7218,2493.6377,0.5451,0.2221,0.1708,0.5799,0.3114,0.1179,True
a953ce54-2dc8-45a1-94e5-8060652ef67b,7.4195,7.4195,overture_height,provided,,,gabled,,False,96.6613,85,0.0,1.19,37.5,96,pixel_centre,96.6613,301.1421,397.8034,0.0,96.6613,150.608,92.6755,57.9325,92.6755,154.5938,0.3886,0.1734,0.3748,0.0,96.6613,150.608,48.3162,102.2918,48.3162,198.9531,0.5001,0.3103,0.1954,0.0,96.6613,150.5976,23.851,126.7466,23.851,223.4079,0.5616,0.3245,0.0965,0.0,96.6613,150.5341,39.6962,110.8379,39.6962,207.4992,0.5216,0.1946,0.1606,0.493,0.2507,0.2068,True
79dd2095-3a79-4560-8912-b908d94ecc28,8.4278,8.4278,overture_height,provided,,,gabled,,False,88.8703,86,0.0,0.28,77.01,87,pixel_centre,88.8703,348.6554,437.5257,36.7739,52.0964,173.3403,142.6385,30.7018,179.4124,82.7982,0.1892,0.0996,0.6842,23.4945,65.3759,173.3403,131.5553,41.785,155.0498,107.1609,0.2449,0.1592,0.5913,34.7309,54.1394,175.3263,152.0314,23.2949,186.7624,77.4343,0.177,0.1186,0.7069,83.7628,5.1075,175.315,175.315,0.0,259.0779,5.1075,0.0117,0.0038,0.9807,0.1557,0.0953,0.7408,True
e820d867-8474-46ff-8dd5-7a9a69416178,2.8932,2.8932,overture_height,provided,,,gabled,,False,32.51,87,0.0,0.0,100.0,32,pixel_centre,32.51,71.5105,104.0205,32.51,0.0,35.7552,35.7552,0.0,68.2653,0.0,0.0,0.0,1.0,32.51,0.0,35.7552,35.7552,0.0,68.2653,0.0,0.0,0.0,1.0,32.51,0.0,35.7552,35.7552,0.0,68.2653,0.0,0.0,0.0,1.0,32.51,0.0,35.7552,35.7552,0.0,68.2653,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
